FR0000054694;30/04/15;59,16;60,00;58,65;59,58;14406
FR0000060071;24/04/15;106,52;106,55;106,52;106,55;630
FR0000060071;27/04/15;106,55;106,55;106,55;106,55;1
FR0000060071;28/04/15;106,55;106,56;106,55;106,56;34
FR0000060071;29/04/15;106,56;106,75;106,56;106,75;87
FR0000060071;30/04/15;106,75;106,76;106,75;106,75;14
FR0000060303;24/04/15;25,81;25,95;25,52;25,95;4657
FR0000060303;27/04/15;25,97;25,97;25,61;25,64;2002
FR0000060303;28/04/15;25,57;25,94;25,55;25,60;4126
FR0000060303;29/04/15;25,90;25,90;25,60;25,60;793
FR0000060303;30/04/15;25,60;25,89;25,03;25,30;5042
FR0000060402;24/04/15;19,09;19,17;18,93;19,17;13024
FR0000060402;27/04/15;19,09;19,30;19,01;19,11;12527
FR0000060402;28/04/15;19,24;19,24;18,90;19,04;9429
FR0000060402;29/04/15;19,08;19,08;18,50;18,51;20293
FR0000060402;30/04/15;18,53;18,86;18,53;18,63;13851
FR0000060535;24/04/15;119,49;119,49;119,49;119,49;1
FR0000060535;27/04/15;119,49;119,49;119,49;119,49;1
FR0000060535;28/04/15;119,50;119,50;119,50;119,50;4
FR0000060535;29/04/15;119,49;119,49;119,49;119,49;1
FR0000060535;30/04/15;119,50;119,50;119,50;119,50;1
FR0000060873;24/04/15;17,01;17,18;16,93;17,17;80193
FR0000060873;27/04/15;17,21;17,27;16,98;17,27;154301
FR0000060873;28/04/15;17,30;18,07;17,28;17,94;424738
FR0000060873;29/04/15;18,00;18,33;17,43;18,05;238942
FR0000060873;30/04/15;18,10;18,20;17,55;17,60;194046
FR0000061111;24/04/15;77,99;78,15;77,50;78,15;1469
FR0000061111;27/04/15;78,40;78,55;78,10;78,54;1195
FR0000061111;28/04/15;78,50;78,55;77,90;78,40;1682
FR0000061111;29/04/15;78,50;78,50;77,83;78,24;3387
FR0000061111;30/04/15;78,01;78,35;78,00;78,35;975
FR0000061137;24/04/15;647,51;653,49;642,00;642,00;112
FR0000061137;27/04/15;650,00;650,00;637,00;637,00;156
FR0000061137;28/04/15;636,01;640,00;633,00;633,00;68
FR0000061137;29/04/15;634,12;638,95;632,00;632,00;113
FR0000061137;30/04/15;633,12;635,00;632,00;633,51;45
FR0000062671;24/04/15;24,00;24,05;23,85;23,85;25544
FR0000062671;27/04/15;24,30;24,40;23,85;24,25;49390
FR0000062671;28/04/15;24,30;24,30;23,85;23,99;23411
FR0000062671;29/04/15;24,00;24,09;23,51;23,52;20018
FR0000062671;30/04/15;23,52;23,96;22,51;23,95;44161
FR0000062796;24/04/15;28,75;28,80;28,54;28,80;3809
FR0000062796;27/04/15;29,00;29,00;28,52;28,72;2158
FR0000062796;28/04/15;28,75;28,80;28,50;28,61;2514
FR0000062796;29/04/15;28,74;28,80;28,42;28,42;2559
FR0000062796;30/04/15;28,40;28,40;27,15;27,33;6812
FR0000063091;24/04/15;24,20;24,20;23,81;24,12;3535
FR0000063091;27/04/15;24,00;24,19;24,00;24,13;2038
FR0000063091;28/04/15;24,25;24,25;23,70;23,85;6031
FR0000063091;29/04/15;24,25;24,25;23,61;23,61;2435
FR0000063091;30/04/15;23,54;24,09;23,40;23,40;5555
FR0000063935;24/04/15;25,31;25,56;25,24;25,56;9363
FR0000063935;27/04/15;25,58;25,70;25,55;25,70;7083
FR0000063935;28/04/15;25,80;25,85;25,55;25,58;6567
FR0000063935;29/04/15;25,70;25,70;24,92;25,15;11597
FR0000063935;30/04/15;24,90;24,90;24,57;24,78;6916
FR0000064271;24/04/15;55,15;55,58;55,05;55,30;7083
FR0000064271;27/04/15;55,49;55,97;55,36;55,72;5177
FR0000064271;28/04/15;55,98;55,98;55,50;55,84;3988
FR0000064271;29/04/15;56,00;57,00;55,37;55,84;12291
FR0000064271;30/04/15;55,84;55,84;54,85;55,00;6333
FR0000064784;24/04/15;74,50;75,25;74,19;75,14;3441
FR0000064784;27/04/15;75,27;76,54;75,05;76,54;7565
FR0000064784;28/04/15;76,62;76,65;74,12;74,30;6655
FR0000064784;29/04/15;74,40;74,50;71,00;71,50;7591
FR0000064784;30/04/15;72,00;73,63;70,13;73,63;7007
FR0000065674;24/04/15;53,54;53,95;53,45;53,95;5833
FR0000065674;27/04/15;53,94;54,08;53,85;53,95;3564
FR0000065674;28/04/15;53,95;54,09;53,85;54,05;9519
FR0000065674;29/04/15;54,05;54,60;54,01;54,10;10518
FR0000065674;30/04/15;54,00;54,80;53,90;54,40;4760
FR0000066672;24/04/15;18,85;18,85;18,77;18,82;45505
FR0000066672;27/04/15;18,82;18,85;18,79;18,80;59980
FR0000066672;28/04/15;18,85;19,62;18,85;19,42;37306
FR0000066672;29/04/15;20,26;20,31;18,70;19,42;73214
FR0000066672;30/04/15;19,50;19,51;19,00;19,40;22825
FR0000066755;24/04/15;17,93;18,10;17,69;17,88;31675
FR0000066755;27/04/15;17,90;18,23;17,64;18,12;23000
FR0000066755;28/04/15;18,13;18,13;17,75;17,96;32083
FR0000066755;29/04/15;18,10;18,10;17,15;17,15;65048
FR0000066755;30/04/15;17,00;17,43;16,30;17,32;53624
FR0000071904;24/04/15;88,00;88,00;87,00;88,00;132
FR0000071904;27/04/15;88,00;88,00;86,21;87,86;78
FR0000071904;28/04/15;87,86;87,86;86,65;86,91;110
FR0000071904;29/04/15;86,91;87,72;85,35;86,80;459
FR0000071904;30/04/15;86,20;86,20;85,30;85,95;135
FR0000071946;24/04/15;45,24;45,70;44,935;45,675;32057
FR0000071946;27/04/15;44,90;45,64;44,40;45,54;44969
FR0000071946;28/04/15;45,50;45,54;43,80;43,925;48625
FR0000071946;29/04/15;44,00;44,65;42,855;43,155;63855
FR0000071946;30/04/15;43,16;43,80;42,70;43,585;42668
FR0000073041;24/04/15;28,51;28,76;28,31;28,49;1997
FR0000073041;27/04/15;28,31;28,64;28,02;28,02;2251
FR0000073041;28/04/15;28,02;28,95;28,02;28,38;4158
FR0000073041;29/04/15;28,48;28,52;28,01;28,20;3630
FR0000073041;30/04/15;28,01;28,38;27,97;28,36;5650
FR0000074148;24/04/15;19,92;19,92;19,63;19,75;8851
FR0000074148;27/04/15;19,74;19,74;19,62;19,70;27850
FR0000074148;28/04/15;19,65;19,69;19,59;19,60;11758
FR0000074148;29/04/15;19,59;19,59;19,36;19,40;11433
FR0000074148;30/04/15;19,40;19,41;19,27;19,40;7761
FR0000074783;24/04/15;14,51;14,78;14,50;14,50;8266
FR0000074783;27/04/15;14,68;14,68;14,33;14,47;20566
FR0000074783;28/04/15;14,41;14,84;14,41;14,79;10366
FR0000074783;29/04/15;14,43;14,85;14,43;14,70;7183
FR0000074783;30/04/15;15,00;15,42;14,45;14,58;32997
FR0000076952;27/04/15;5500,00;5500,00;5500,00;5500,00;1
FR0000076952;28/04/15;5500,00;5500,00;5500,00;5500,00;1
FR0000079600;24/04/15;4,65;4,70;4,58;4,63;114835
FR0000079600;27/04/15;4,71;4,71;4,55;4,63;159036
FR0000079600;28/04/15;4,65;4,70;4,50;4,55;165558
FR0000079600;29/04/15;4,98;4,98;4,71;4,71;395328
FR0000079600;30/04/15;4,71;4,97;4,61;4,71;264381
FR0000120107;24/04/15;58,00;58,00;57,75;57,99;295
FR0000120107;27/04/15;57,99;58,20;57,99;58,20;742
FR0000120107;28/04/15;58,21;58,60;58,19;58,60;1295
FR0000120107;29/04/15;58,90;59,00;58,40;58,40;2174
FR0000120107;30/04/15;58,40;58,70;58,30;58,50;1484
FR0000120669;24/04/15;46,40;47,50;46,40;47,39;4659
FR0000120669;27/04/15;47,35;47,63;46,56;47,63;3459
FR0000120669;28/04/15;46,71;49,38;46,71;48,97;6898
FR0000120669;29/04/15;48,50;48,99;46,90;47,53;2877
FR0000120669;30/04/15;47,39;48,48;47,15;47,61;2298
FR0000121691;24/04/15;7,75;7,78;7,65;7,70;4243
FR0000121691;27/04/15;7,71;7,71;7,66;7,69;203647
FR0000121691;28/04/15;7,69;7,69;7,58;7,69;10603
FR0000121691;29/04/15;7,60;7,66;7,53;7,60;10944
FR0000121691;30/04/15;7,50;7,59;7,41;7,50;21581
FR0000124570;24/04/15;26,935;27,10;26,35;26,475;258590
FR0000124570;27/04/15;26,25;26,62;25,85;26,44;358283
FR0000124570;28/04/15;26,425;26,425;25,465;25,875;223796
FR0000124570;29/04/15;26,00;26,04;24,90;24,90;208806
FR0000124570;30/04/15;24,98;25,265;24,61;24,905;232308
FR0000125460;24/04/15;6,35;6,45;6,35;6,40;160350
FR0000125460;27/04/15;6,15;6,22;6,10;6,21;269257
FR0000125460;28/04/15;6,22;6,24;6,17;6,20;94465
FR0000125460;29/04/15;6,22;6,23;6,15;6,20;108481
FR0000125460;30/04/15;6,21;6,24;6,18;6,23;163399
FR0000182479;24/04/15;2,30;2,33;2,26;2,29;98306
FR0000182479;27/04/15;2,29;2,30;2,25;2,28;154362
FR0000182479;28/04/15;2,31;2,34;2,26;2,26;220137
FR0000182479;29/04/15;2,29;2,30;2,19;2,22;239234
FR0000182479;30/04/15;2,20;2,25;2,15;2,20;116344
FR0000185514;24/04/15;19,60;19,68;19,55;19,65;19695
FR0000185514;27/04/15;19,68;19,84;19,60;19,84;4631
FR0000185514;28/04/15;19,73;19,85;19,70;19,83;9832
FR0000185514;29/04/15;19,71;19,83;19,70;19,75;7025
FR0000185514;30/04/15;18,70;18,80;18,61;18,71;9348
FR0004007813;24/04/15;29,75;31,00;29,56;29,85;1495
FR0004007813;27/04/15;30,30;30,95;30,30;30,70;1795
FR0004007813;28/04/15;31,25;31,25;30,55;31,00;1098
FR0004007813;29/04/15;31,25;31,25;31,00;31,17;823
FR0004007813;30/04/15;31,17;31,17;30,61;30,96;1023
FR0004024222;24/04/15;30,29;30,35;29,65;30,10;19934
FR0004024222;27/04/15;30,15;30,28;30,10;30,20;22148
FR0004024222;28/04/15;30,21;30,29;29,85;29,85;21509
FR0004024222;29/04/15;29,90;30,20;29,85;30,18;16125
FR0004024222;30/04/15;30,17;30,99;30,15;30,67;34596
FR0004025062;24/04/15;0,89;0,90;0,87;0,88;912927
FR0004025062;27/04/15;0,88;0,89;0,87;0,87;744661
FR0004025062;28/04/15;0,88;0,89;0,87;0,87;523842
FR0004025062;29/04/15;0,87;0,88;0,86;0,86;1164175
FR0004025062;30/04/15;0,86;0,87;0,85;0,85;929358
FR0004027068;24/04/15;34,96;35,35;34,90;35,35;1540
FR0004027068;27/04/15;35,00;35,31;34,90;35,31;1168
FR0004027068;28/04/15;35,28;35,28;34,90;35,00;1385
FR0004027068;29/04/15;35,00;35,19;34,90;35,19;1147
FR0004027068;30/04/15;35,20;35,20;34,91;35,00;1730
FR0004036036;24/04/15;43,32;43,35;43,20;43,35;626
FR0004036036;27/04/15;43,35;43,35;43,20;43,32;437
FR0004036036;28/04/15;43,27;43,28;42,70;43,00;1206
FR0004036036;29/04/15;43,00;43,09;42,01;42,97;1461
FR0004036036;30/04/15;43,29;43,40;43,08;43,14;2333
FR0004037125;24/04/15;12,71;12,94;12,71;12,94;823
FR0004037125;27/04/15;12,85;12,94;12,72;12,85;4229
FR0004037125;28/04/15;12,76;12,94;12,76;12,93;3477
FR0004037125;29/04/15;12,85;12,85;12,76;12,76;1767
FR0004037125;30/04/15;12,76;12,77;12,71;12,71;1048
FR0004038263;24/04/15;20,50;20,50;20,30;20,30;5721
FR0004038263;27/04/15;20,65;22,00;20,46;21,83;90596
FR0004038263;28/04/15;22,01;22,50;21,95;22,49;52042
FR0004038263;29/04/15;22,30;22,99;22,30;22,68;43869
FR0004038263;30/04/15;22,09;23,88;22,08;23,50;60203
FR0004040608;24/04/15;5,04;5,07;5,02;5,03;50305
FR0004040608;27/04/15;5,05;5,07;5,02;5,03;35085
FR0004040608;28/04/15;5,03;5,05;5,02;5,04;50292
FR0004040608;29/04/15;5,06;5,06;5,00;5,02;56151
FR0004040608;30/04/15;5,02;5,02;4,98;4,99;65252
FR0004050250;24/04/15;15,29;15,30;15,25;15,25;1059
FR0004050250;27/04/15;15,25;15,38;15,25;15,38;444
FR0004050250;28/04/15;15,27;15,27;15,25;15,25;759
FR0004050250;29/04/15;15,26;15,35;15,22;15,22;2536
FR0004050250;30/04/15;15,21;15,23;15,03;15,10;5703
FR0004076891;24/04/15;2,69;2,69;2,56;2,69;17903
FR0004076891;27/04/15;2,69;2,70;2,60;2,65;43574
FR0004076891;28/04/15;2,65;2,65;2,59;2,65;3935
FR0004076891;29/04/15;2,61;2,63;2,60;2,63;3269
FR0004076891;30/04/15;2,65;2,65;2,59;2,65;5190
FR0004163111;24/04/15;46,39;47,255;39,23;40,00;1954722
FR0004163111;27/04/15;39,00;39,60;35,85;37,77;1569040
FR0004163111;28/04/15;38,80;38,90;36,80;37,00;654641
FR0004163111;29/04/15;37,12;37,96;35,00;36,51;729571
FR0004163111;30/04/15;37,80;39,84;36,70;38,92;901805
FR0004170017;24/04/15;19,20;19,31;18,85;19,08;23672
FR0004170017;27/04/15;18,82;19,05;18,81;19,05;13764
FR0004170017;28/04/15;19,05;19,08;18,78;18,85;9981
FR0004170017;29/04/15;18,89;18,96;18,75;18,95;15784
FR0004170017;30/04/15;18,90;18,92;18,75;18,80;6354
FR0004180537;24/04/15;29,65;29,65;27,70;28,45;18024
FR0004180537;27/04/15;31,29;31,29;28,70;29,00;4994
FR0004180537;28/04/15;29,10;29,10;28,26;28,30;8678
FR0004180537;29/04/15;28,98;28,98;28,00;28,10;6501
FR0004180537;30/04/15;28,10;28,10;27,80;27,88;9436
FR0004180578;24/04/15;22,74;23,10;22,56;23,10;21238
FR0004180578;27/04/15;23,14;23,22;23,00;23,17;11379
FR0004180578;28/04/15;23,10;23,10;22,82;22,82;3119
FR0004180578;29/04/15;22,82;22,90;22,41;22,43;4031
FR0004180578;30/04/15;22,43;22,50;21,60;22,50;9222
FR0004186856;24/04/15;35,40;35,56;35,27;35,56;5434
FR0004186856;27/04/15;35,15;35,44;35,15;35,20;7260
FR0004186856;28/04/15;35,15;35,20;34,60;34,88;6550
FR0004186856;29/04/15;34,75;35,55;34,75;35,48;6462
FR0004186856;30/04/15;35,47;35,47;35,01;35,40;2430
FR0004527638;24/04/15;43,50;43,66;43,01;43,55;1128
FR0004527638;27/04/15;43,50;43,66;43,07;43,63;5634
FR0004527638;28/04/15;43,63;43,63;43,02;43,02;532
FR0004527638;29/04/15;43,05;43,30;43,01;43,30;453
FR0004527638;30/04/15;43,30;43,30;43,00;43,20;158
FR0004529147;24/04/15;89,60;90,00;89,60;89,99;286
FR0004529147;27/04/15;89,65;89,76;89,33;89,51;906
FR0004529147;28/04/15;89,52;90,00;89,51;90,00;162
FR0004529147;29/04/15;90,50;90,50;89,80;90,00;627
FR0004529147;30/04/15;90,00;90,40;89,26;89,50;1067
FR0005175080;24/04/15;5,34;5,43;5,22;5,26;127385
FR0005175080;27/04/15;5,22;5,23;5,07;5,11;167693
FR0005175080;28/04/15;5,10;5,13;5,05;5,10;83671
FR0005175080;29/04/15;5,11;5,16;5,07;5,08;60870
FR0005175080;30/04/15;5,05;5,12;5,05;5,06;37956
FR0005691656;24/04/15;32,15;33,29;31,87;33,28;11912
FR0005691656;27/04/15;33,49;33,49;31,25;32,38;15767
FR0005691656;28/04/15;33,10;33,21;32,43;32,89;18640
FR0005691656;29/04/15;32,99;32,99;31,75;31,98;19598
FR0005691656;30/04/15;32,43;32,63;31,00;32,07;6604
FR0006864484;24/04/15;83,50;84,00;83,31;84,00;992
FR0006864484;27/04/15;84,00;84,50;83,51;84,00;703
FR0006864484;28/04/15;83,99;84,50;83,70;84,00;543
FR0006864484;29/04/15;84,00;84,15;83,90;84,00;5701
FR0006864484;30/04/15;84,00;84,05;83,50;84,00;1038
FR0010095596;24/04/15;5,83;5,87;5,70;5,72;147107
FR0010095596;27/04/15;5,70;5,72;5,60;5,62;194861
FR0010095596;28/04/15;5,62;5,70;5,55;5,59;177420
FR0010095596;29/04/15;5,63;5,63;5,45;5,49;141672
FR0010095596;30/04/15;5,46;5,49;5,38;5,42;129301
FR0010096354;24/04/15;0,61;0,623;0,603;0,603;9932863
FR0010096354;27/04/15;0,61;0,617;0,592;0,617;11400741
FR0010096354;28/04/15;0,562;0,575;0,526;0,53;43664336
FR0010096354;29/04/15;0,538;0,547;0,512;0,512;20131053
FR0010096354;30/04/15;0,52;0,52;0,493;0,50;16369600
FR0010112524;24/04/15;38,20;38,63;37,86;38,00;69486
FR0010112524;27/04/15;38,195;38,37;37,71;38,37;61307
FR0010112524;28/04/15;38,62;38,63;37,08;37,68;77877
FR0010112524;29/04/15;38,895;39,64;38,44;38,60;122070
FR0010112524;30/04/15;38,41;39,44;38,41;39,17;88836
FR0010208165;24/04/15;34,66;36,80;34,66;36,50;342859
FR0010208165;27/04/15;36,50;37,22;35,75;37,22;143139
FR0010208165;28/04/15;37,23;37,63;37,01;37,50;68440
FR0010208165;29/04/15;37,50;37,68;35,38;35,38;86711
FR0010208165;30/04/15;35,49;35,71;34,90;35,60;108767
FR0010240994;24/04/15;27,60;28,32;27,27;28,10;10161
FR0010240994;27/04/15;27,84;28,26;27,84;28,25;5460
FR0010240994;28/04/15;28,25;28,45;28,02;28,39;3291
FR0010240994;29/04/15;28,39;28,73;28,32;28,39;5623
FR0010240994;30/04/15;28,39;28,45;27,31;27,80;33244
FR0010282822;24/04/15;11,46;11,47;11,46;11,47;540
FR0010282822;27/04/15;11,47;11,49;11,46;11,47;2891
FR0010282822;28/04/15;11,47;11,48;11,44;11,45;4920
FR0010282822;29/04/15;11,45;11,46;11,44;11,44;1131
FR0010282822;30/04/15;11,44;11,46;11,42;11,45;6775
FR0010291245;24/04/15;2,15;2,23;2,12;2,19;95386
FR0010291245;27/04/15;2,24;2,24;2,10;2,11;140609
FR0010291245;28/04/15;2,14;2,23;2,14;2,19;128273
FR0010291245;29/04/15;2,20;2,21;2,15;2,15;68511
FR0010291245;30/04/15;2,15;2,20;2,13;2,18;64378
FR0010302224;24/04/15;9,81;9,84;9,70;9,82;1336
FR0010302224;27/04/15;9,80;9,80;9,66;9,76;1863
FR0010302224;28/04/15;9,66;9,77;9,65;9,71;2032
FR0010302224;29/04/15;9,80;9,80;9,60;9,76;1651
FR0010302224;30/04/15;9,76;9,90;9,60;9,90;4667
FR0010309096;24/04/15;30,39;30,40;30,21;30,30;1588
FR0010309096;27/04/15;30,30;30,40;30,10;30,26;7428
FR0010309096;28/04/15;30,26;30,39;30,26;30,38;1084
FR0010309096;29/04/15;30,37;30,40;30,20;30,21;626
FR0010309096;30/04/15;30,31;30,31;29,85;30,00;2235
FR0010341032;24/04/15;40,40;40,40;40,00;40,20;825
FR0010341032;27/04/15;40,20;40,20;40,20;40,20;50
FR0010341032;28/04/15;40,20;40,20;40,01;40,20;100
FR0010341032;29/04/15;40,00;40,20;39,95;40,20;544
FR0010341032;30/04/15;40,19;40,20;40,00;40,20;65
FR0010407049;24/04/15;28,99;29,00;28,61;28,61;340
FR0010407049;27/04/15;28,61;28,61;28,31;28,31;242
FR0010407049;28/04/15;28,31;28,45;28,10;28,40;725
FR0010407049;29/04/15;28,40;28,70;28,31;28,65;1850
FR0010407049;30/04/15;28,50;28,70;28,30;28,70;365
FR0010417345;24/04/15;47,45;48,00;47,27;47,99;16288
FR0010417345;27/04/15;48,00;48,40;47,76;47,82;25208
FR0010417345;28/04/15;47,99;47,99;46,82;46,90;34075
FR0010417345;29/04/15;47,00;47,70;46,57;46,57;30676
FR0010417345;30/04/15;46,52;46,99;45,61;45,86;39040
FR0010436329;24/04/15;20,45;20,46;20,45;20,46;1763
FR0010436329;27/04/15;20,46;20,51;20,46;20,51;1714
FR0010436329;28/04/15;20,51;20,51;20,46;20,46;1391
FR0010436329;29/04/15;20,50;20,60;20,50;20,60;316
FR0010436329;30/04/15;20,84;20,84;20,84;20,84;254
FR0010481960;24/04/15;21,95;21,95;21,85;21,95;845
FR0010481960;27/04/15;21,85;21,93;21,85;21,88;2793
FR0010481960;28/04/15;21,80;21,98;21,70;21,80;17978
FR0010481960;29/04/15;21,94;21,94;21,65;21,80;10299
FR0010481960;30/04/15;21,65;21,80;21,50;21,64;8264
FR0010483768;24/04/15;26,52;26,78;26,31;26,31;5940
FR0010483768;27/04/15;26,49;26,80;26,32;26,70;3853
FR0010483768;28/04/15;26,71;26,78;26,51;26,51;93281
FR0010483768;29/04/15;26,60;26,78;26,52;26,64;2032
FR0010483768;30/04/15;26,50;26,69;26,31;26,46;3480
FR0010526814;24/04/15;6,97;7,03;6,93;6,94;19944
FR0010526814;27/04/15;6,94;6,95;6,89;6,89;13151
FR0010526814;28/04/15;6,92;6,92;6,76;6,82;16998
FR0010526814;29/04/15;6,82;6,85;6,70;6,70;21318
FR0010526814;30/04/15;6,70;6,70;6,51;6,59;19920
FR0010540740;24/04/15;1,25;1,26;1,25;1,25;62728
FR0010540740;27/04/15;1,25;1,26;1,25;1,25;89012
FR0010540740;28/04/15;1,26;1,26;1,25;1,25;65980
FR0010540740;29/04/15;1,26;1,26;1,25;1,26;84239
FR0010540740;30/04/15;1,25;1,27;1,25;1,26;3897552
FR0010557264;24/04/15;15,65;16,08;15,50;15,80;73665
FR0010557264;27/04/15;16,00;16,17;15,80;15,90;74509
FR0010557264;28/04/15;15,95;16,00;15,51;15,70;51602
FR0010557264;29/04/15;15,97;15,97;15,50;15,58;32955
FR0010557264;30/04/15;15,56;15,67;15,25;15,43;42126
FR0010588079;24/04/15;28,52;28,52;28,52;28,52;1
FR0010588079;27/04/15;28,53;28,53;28,53;28,53;1
FR0010588079;28/04/15;28,53;28,53;28,53;28,53;1
FR0010588079;29/04/15;28,53;28,53;28,53;28,53;1
FR0010588079;30/04/15;28,53;28,53;28,53;28,53;1
FR0010609263;24/04/15;4,63;4,64;4,58;4,59;30240
FR0010609263;27/04/15;4,59;4,60;4,55;4,56;30733
FR0010609263;28/04/15;4,55;4,64;4,55;4,59;29735
FR0010609263;29/04/15;4,61;4,61;4,50;4,51;46207
FR0010609263;30/04/15;4,51;4,51;4,30;4,35;51909
FR0010918292;24/04/15;6,22;6,364;6,211;6,338;455715
FR0010918292;27/04/15;6,33;6,351;6,263;6,30;464429
FR0010918292;28/04/15;6,281;6,29;6,121;6,14;584050
FR0010918292;29/04/15;6,15;6,173;6,033;6,04;982423
FR0010918292;30/04/15;6,014;6,076;5,861;6,053;783864
FR0011040500;24/04/15;19,01;19,20;18,70;19,00;4189
FR0011040500;27/04/15;19,01;19,80;19,01;19,55;7492
FR0011040500;28/04/15;19,70;19,70;19,23;19,40;16790
FR0011040500;29/04/15;19,50;19,79;19,20;19,77;14211
FR0011040500;30/04/15;19,80;20,26;19,50;20,09;13888
FR0011120914;24/04/15;3,68;3,71;3,66;3,66;103867
FR0011120914;27/04/15;3,70;3,70;3,64;3,66;123471
FR0011120914;28/04/15;3,65;3,69;3,51;3,55;293388
FR0011120914;29/04/15;3,60;3,60;3,49;3,52;125145
FR0011120914;30/04/15;3,50;3,56;3,50;3,50;116127
FR0011184241;24/04/15;61,50;62,90;60,10;62,00;51255
FR0011184241;27/04/15;61,28;64,30;60,50;61,98;82799
FR0011184241;28/04/15;62,61;63,69;61,84;62,25;29795
FR0011184241;29/04/15;62,25;62,96;60,68;60,93;25151
FR0011184241;30/04/15;61,99;61,99;60,16;60,47;22391
FR0011341205;24/04/15;19,38;19,97;18,68;18,98;262954
FR0011341205;27/04/15;19,19;20,41;18,61;19,81;354131
FR0011341205;28/04/15;20,00;20,11;19,32;19,51;163036
FR0011341205;29/04/15;19,60;20,10;19,35;20,10;127861
FR0011341205;30/04/15;19,90;20,10;19,51;19,65;97428
FR0011471135;24/04/15;29,57;29,70;28,77;29,49;56306
FR0011471135;27/04/15;29,68;30,00;28,80;30,00;52820
FR0011471135;28/04/15;31,14;32,20;30,26;31,33;151433
FR0011471135;29/04/15;31,39;31,90;30,71;31,19;55401
FR0011471135;30/04/15;30,65;31,50;30,11;31,50;36463
FR0011592104;24/04/15;26,05;26,23;25,80;25,80;4245
FR0011592104;27/04/15;26,20;26,20;25,51;26,20;5098
FR0011592104;28/04/15;26,32;26,32;25,56;25,74;6135
FR0011592104;29/04/15;25,54;25,85;24,40;24,74;19472
FR0011592104;30/04/15;24,60;24,60;23,83;23,90;14200
FR0012616852;24/04/15;11,43;11,54;11,30;11,39;12971
FR0012616852;27/04/15;11,39;11,46;11,32;11,45;8192
FR0012616852;28/04/15;11,45;11,45;11,20;11,27;9751
FR0012616852;29/04/15;11,20;11,39;11,20;11,20;3629
FR0012616852;30/04/15;11,20;11,27;11,15;11,27;3871
LU0569974404;24/04/15;36,30;36,70;35,85;35,995;705992
LU0569974404;27/04/15;36,04;36,29;35,675;36,105;653551
LU0569974404;28/04/15;36,10;36,59;36,02;36,46;622055
LU0569974404;29/04/15;36,33;36,34;33,825;34,085;1142736
LU0569974404;30/04/15;34,165;34,20;33,015;34,12;767767
MC0000031187;24/04/15;33,64;34,41;33,64;34,41;945
MC0000031187;27/04/15;34,35;34,35;34,02;34,31;3073
MC0000031187;28/04/15;34,00;34,01;33,80;33,98;5861
MC0000031187;29/04/15;33,95;33,95;33,63;33,63;210
MC0000031187;30/04/15;33,90;33,90;33,51;33,85;901
MC0000120790;30/04/15;320,00;320,00;320,00;320,00;2
BE0003796134;24/04/15;0,068;0,069;0,066;0,068;10582086
BE0003796134;27/04/15;0,068;0,069;0,063;0,065;14651533
BE0003796134;28/04/15;0,065;0,07;0,065;0,066;29180479
BE0003796134;29/04/15;0,066;0,067;0,063;0,065;7014455
BE0003796134;30/04/15;0,065;0,065;0,061;0,063;12188357
BE0946620946;24/04/15;6,30;6,32;6,25;6,26;6809
BE0946620946;27/04/15;6,34;6,35;6,271;6,276;12745
BE0946620946;28/04/15;6,31;6,35;6,26;6,339;10707
BE0946620946;29/04/15;6,26;6,342;6,239;6,239;20198
BE0946620946;30/04/15;6,30;6,35;6,01;6,168;20738
BE0974280126;24/04/15;21,55;21,77;21,35;21,70;7590
BE0974280126;27/04/15;21,89;21,89;21,66;21,80;3473
BE0974280126;28/04/15;21,94;22,00;21,66;21,82;9176
BE0974280126;29/04/15;21,90;22,095;21,73;22,00;4930
BE0974280126;30/04/15;22,01;22,40;21,73;22,315;7551
BMG9887P1068;24/04/15;0,22;0,23;0,22;0,23;6000
BMG9887P1068;27/04/15;0,24;0,24;0,24;0,24;34600
BMG9887P1068;28/04/15;0,22;0,24;0,22;0,24;1375
BMG9887P1068;29/04/15;0,22;0,24;0,22;0,24;35
BMG9887P1068;30/04/15;0,24;0,24;0,24;0,24;30029
CH0008175645;24/04/15;45,73;45,73;45,73;45,73;40
FR0000030074;24/04/15;260,20;260,21;260,20;260,21;40
FR0000030074;29/04/15;265,00;265,00;265,00;265,00;5
FR0000030140;24/04/15;1548,99;1548,99;1548,98;1548,98;13
FR0000030140;27/04/15;1544,99;1544,99;1544,99;1544,99;3
FR0000030140;28/04/15;1545,00;1545,00;1545,00;1545,00;4
FR0000030140;29/04/15;1545,01;1545,01;1545,01;1545,01;1
FR0000030140;30/04/15;1560,00;1560,00;1560,00;1560,00;2
FR0000030611;24/04/15;8,58;8,58;8,58;8,58;40
FR0000030611;29/04/15;8,58;8,58;8,58;8,58;5
FR0000030827;24/04/15;65,75;66,50;65,75;66,50;183
FR0000030827;27/04/15;66,65;66,65;66,02;66,02;254
FR0000030827;28/04/15;65,50;66,00;65,50;66,00;233
FR0000030827;29/04/15;66,00;66,45;66,00;66,00;552
FR0000030827;30/04/15;66,00;66,00;66,00;66,00;344
FR0000032278;24/04/15;10,22;10,57;10,22;10,52;32199
FR0000032278;27/04/15;10,53;11,24;10,48;11,01;131315
FR0000032278;28/04/15;11,01;11,69;11,01;11,52;93824
FR0000033599;24/04/15;2,35;2,35;2,28;2,30;560
